frame,numero_pers,joint,x,y,tracking,est_joueur
1836,92,1,0,0,92,0
1836,92,2,0,0,92,0
1836,92,3,0,0,92,0
1836,92,4,0,0,92,0
1836,92,5,0,0,92,0
1836,92,6,0,0,92,0
1836,92,7,0,0,92,0
1836,92,8,1048.38,709.821,92,0
1836,92,9,1048.26,703.93,92,0
1836,92,10,930.511,665.662,92,0
1836,92,11,812.909,642.158,92,0
1836,92,12,1048.29,703.922,92,0
1836,92,13,930.608,668.581,92,0
1836,92,14,809.83,630.423,92,0
1836,92,15,0,0,92,0
1836,92,16,0,0,92,0
1836,92,17,0,0,92,0
1836,92,18,0,0,92,0
1836,92,19,762.823,615.596,92,0
1836,92,20,762.877,621.556,92,0
1836,92,21,789.292,621.542,92,0
1836,92,22,780.396,621.623,92,0
1836,92,23,777.482,621.497,92,0
1836,92,24,789.321,621.544,92,0
1837,92,0,0,0,92,0
1837,92,1,0,0,92,0
1837,92,2,0,0,92,0
1837,92,3,0,0,92,0
1837,92,4,0,0,92,0
1837,92,5,0,0,92,0
1837,92,6,0,0,92,0
1837,92,7,0,0,92,0
1837,92,8,1066,715.645,92,0
1837,92,9,1065.92,706.923,92,0
1837,92,10,907.075,648.041,92,0
1837,92,11,803.988,624.426,92,0
1837,92,12,1068.87,715.794,92,0
1837,92,13,904.048,645.151,92,0
1837,92,14,803.99,621.458,92,0
1837,92,15,0,0,92,0
1837,92,16,0,0,92,0
1837,92,17,0,0,92,0
1837,92,18,0,0,92,0
1837,92,19,774.545,603.876,92,0
1837,92,20,774.529,615.608,92,0
1837,92,21,786.38,600.987,92,0
1837,92,22,780.457,618.574,92,0
1837,92,23,0,0,92,0
1837,92,24,786.335,603.915,92,0
1838,92,0,0,0,92,0
1838,92,1,0,0,92,0
1838,92,2,0,0,92,0
1838,92,3,0,0,92,0
1838,92,4,0,0,92,0
1838,92,5,0,0,92,0
1838,92,6,0,0,92,0
1838,92,7,0,0,92,0
1838,92,8,1062.98,712.709,92,0
1838,92,9,1063.02,709.857,92,0
1838,92,10,948.173,650.947,92,0
1838,92,11,818.776,600.813,92,0
1838,92,12,1060.09,712.715,92,0
1838,92,13,933.544,642.163,92,0
1838,92,14,818.73,597.875,92,0
1838,92,15,0,0,92,0
1838,92,16,0,0,92,0
1838,92,17,0,0,92,0
1838,92,18,0,0,92,0
1838,92,19,765.679,621.578,92,0
1838,92,20,768.668,621.565,92,0
1838,92,21,806.969,571.486,92,0
1838,92,22,762.879,627.415,92,0
1838,92,23,765.685,621.396,92,0
1838,92,24,806.937,574.483,92,0
1839,92,0,0,0,92,0
1839,92,1,1089.43,715.813,92,0
1839,92,2,1092.45,715.76,92,0
1839,92,3,1086.54,695.128,92,0
1839,92,4,1092.45,694.997,92,0
1839,92,5,1068.9,712.727,92,0
1839,92,6,0,0,92,0
1839,92,7,0,0,92,0
1839,92,8,1045.31,706.849,92,0
1839,92,9,1045.33,706.895,92,0
1839,92,10,933.489,630.323,92,0
1839,92,11,830.403,577.374,92,0
1839,92,12,1039.5,698.143,92,0
1839,92,13,927.708,624.41,92,0
1839,92,14,827.53,571.529,92,0
1839,92,15,0,0,92,0
1839,92,16,0,0,92,0
1839,92,17,0,0,92,0
1839,92,18,0,0,92,0
1839,92,19,777.485,609.764,92,0
1839,92,20,786.267,606.882,92,0
1839,92,21,812.844,550.831,92,0
1839,92,22,774.587,615.588,92,0
1839,92,23,768.782,600.906,92,0
1839,92,24,809.935,550.739,92,0
1840,92,0,0,0,92,0
1840,92,1,1071.82,718.77,92,0
1840,92,2,1074.82,721.586,92,0
1840,92,3,0,0,92,0
1840,92,4,0,0,92,0
1840,92,5,1063.02,712.782,92,0
1840,92,6,0,0,92,0
1840,92,7,0,0,92,0
1840,92,8,1051.3,715.613,92,0
1840,92,9,1057.12,715.607,92,0
1840,92,10,965.853,624.45,92,0
1840,92,11,848.173,530.373,92,0
1840,92,12,1048.3,706.896,92,0
1840,92,13,951.244,606.797,92,0
1840,92,14,853.985,524.379,92,0
1840,92,15,0,0,92,0
1840,92,16,0,0,92,0
1840,92,17,0,0,92,0
1840,92,18,0,0,92,0
1840,92,19,809.875,506.827,92,0
1840,92,20,812.796,512.621,92,0
1840,92,21,836.431,500.867,92,0
1840,92,22,0,0,92,0
1840,92,23,0,0,92,0
1840,92,24,833.339,486.288,92,0
1841,92,0,0,0,92,0
1841,92,1,1068.85,736.236,92,0
1841,92,2,1068.91,727.512,92,0
1841,92,3,1074.78,712.694,92,0
1841,92,4,0,0,92,0
1841,92,5,1060.11,718.595,92,0
1841,92,6,0,0,92,0
1841,92,7,0,0,92,0
1841,92,8,1060.07,718.746,92,0
1841,92,9,1060.06,715.66,92,0
1841,92,10,0,0,92,0
1841,92,11,0,0,92,0
1841,92,12,1054.2,718.569,92,0
1841,92,13,974.784,597.941,92,0
1841,92,14,880.405,462.678,92,0
1841,92,15,0,0,92,0
1841,92,16,0,0,92,0
1841,92,17,0,0,92,0
1841,92,18,0,0,92,0
1841,92,19,836.347,436.007,92,0
1841,92,20,836.321,441.986,92,0
1841,92,21,874.669,450.744,92,0
1841,92,22,0,0,92,0
1841,92,23,0,0,92,0
1841,92,24,0,0,92,0
1842,92,0,0,0,92,0
1842,92,1,1054.18,750.999,92,0
1842,92,2,1068.9,759.841,92,0
1842,92,3,0,0,92,0
1842,92,4,0,0,92,0
1842,92,5,1060.06,721.633,92,0
1842,92,6,0,0,92,0
1842,92,7,0,0,92,0
1842,92,8,1063.02,730.428,92,0
1842,92,9,1068.89,730.425,92,0
1842,92,10,986.52,600.854,92,0
1842,92,11,889.341,436.054,92,0
1842,92,12,1065.98,718.624,92,0
1842,92,13,980.653,577.437,92,0
1842,92,14,895.293,436.198,92,0
1842,92,15,0,0,92,0
1842,92,16,0,0,92,0
1842,92,17,0,0,92,0
1842,92,18,0,0,92,0
1842,92,19,859.927,386.043,92,0
1842,92,20,859.922,391.936,92,0
1842,92,21,898.182,424.299,92,0
1842,92,22,865.776,365.553,92,0
1842,92,23,0,0,92,0
1842,92,24,0,0,92,0
1843,1,0,0,0,1,0
1843,1,1,0,0,1,0
1843,1,2,0,0,1,0
1843,1,3,0,0,1,0
1843,1,4,0,0,1,0
1843,1,5,0,0,1,0
1843,1,6,0,0,1,0
1843,1,7,0,0,1,0
1843,1,8,0,0,1,0
1843,1,9,0,0,1,0
1843,1,10,0,0,1,0
1843,1,11,0,0,1,0
1843,1,12,1036.55,715.727,1,0
1843,1,13,998.194,568.498,1,0
1843,1,14,957.034,412.491,1,0
1843,1,15,0,0,1,0
1843,1,16,0,0,1,0
1843,1,17,0,0,1,0
1843,1,18,0,0,1,0
1843,1,19,951.222,344.934,1,0
1843,1,20,951.073,353.697,1,0
1843,1,21,954.178,403.689,1,0
1843,1,22,0,0,1,0
1843,1,23,0,0,1,0
1843,1,24,0,0,1,0
1844,43,0,0,0,43,0
1844,43,1,0,0,43,0
1844,43,2,0,0,43,0
1844,43,3,0,0,43,0
1844,43,4,0,0,43,0
1844,43,5,0,0,43,0
1844,43,6,0,0,43,0
1844,43,7,0,0,43,0
1844,43,8,1048.22,736.321,43,0
1844,43,9,1048.29,733.37,43,0
1844,43,10,1021.9,718.692,43,0
1844,43,11,1030.68,427.309,43,0
1844,43,12,1048.24,736.292,43,0
1844,43,13,1004.13,574.469,43,0
1844,43,14,1027.77,424.327,43,0
1844,43,15,0,0,43,0
1844,43,16,0,0,43,0
1844,43,17,0,0,43,0
1844,43,18,0,0,43,0
1844,43,19,1065.89,406.634,43,0
1844,43,20,0,0,43,0
1844,43,21,1027.65,418.419,43,0
1844,43,22,0,0,43,0
1844,43,23,0,0,43,0
1844,43,24,1027.74,409.601,43,0
1845,43,0,0,0,43,0
1845,43,1,1033.65,721.649,43,0
1845,43,2,1024.86,712.785,43,0
1845,43,3,0,0,43,0
1845,43,4,0,0,43,0
1845,43,5,1039.45,727.454,43,0
1845,43,6,0,0,43,0
1845,43,7,0,0,43,0
1845,43,8,1042.43,724.498,43,0
1845,43,9,1045.3,721.659,43,0
1845,43,10,1018.84,695.197,43,0
1845,43,11,1071.76,439.016,43,0
1845,43,12,1042.36,721.583,43,0
1845,43,13,1012.96,574.308,43,0
1845,43,14,1068.89,436.18,43,0
1845,43,15,0,0,43,0
1845,43,16,0,0,43,0
1845,43,17,0,0,43,0
1845,43,18,0,0,43,0
1845,43,19,1095.46,415.51,43,0
1845,43,20,1080.73,409.536,43,0
1845,43,21,1068.87,433.103,43,0
1845,43,22,0,0,43,0
1845,43,23,0,0,43,0
1845,43,24,1071.78,424.305,43,0
1846,19,0,0,0,19,0
1846,19,1,1042.33,712.757,19,0
1846,19,2,0,0,19,0
1846,19,3,0,0,19,0
1846,19,4,0,0,19,0
1846,19,5,1045.32,703.935,19,0
1846,19,6,0,0,19,0
1846,19,7,0,0,19,0
1846,19,8,1048.23,715.768,19,0
1846,19,9,1048.32,721.558,19,0
1846,19,10,1021.65,574.34,19,0
1846,19,11,1130.77,503.662,19,0
1846,19,12,1048.3,706.857,19,0
1846,19,13,1021.75,574.48,19,0
1846,19,14,1139.4,497.862,19,0
1846,19,15,0,0,19,0
1846,19,16,0,0,19,0
1846,19,17,0,0,19,0
1846,19,18,0,0,19,0
1846,19,19,1163.06,436.041,19,0
1846,19,20,1160.08,439.098,19,0
1846,19,21,1148.36,486.173,19,0
1846,19,22,1165.94,433.198,19,0
1846,19,23,1168.95,439.107,19,0
1846,19,24,1154.21,480.194,19,0
1847,25,0,0,0,25,0
1847,25,1,1042.35,721.556,25,0
1847,25,2,0,0,25,0
1847,25,3,0,0,25,0
1847,25,4,0,0,25,0
1847,25,5,1039.49,718.594,25,0
1847,25,6,1024.94,577.42,25,0
1847,25,7,0,0,25,0
1847,25,8,1036.51,718.625,25,0
1847,25,9,1030.69,718.686,25,0
1847,25,10,1021.71,692.136,25,0
1847,25,11,0,0,25,0
1847,25,12,1033.59,709.855,25,0
1847,25,13,1024.87,577.431,25,0
1847,25,14,1166.02,571.517,25,0
1847,25,15,0,0,25,0
1847,25,16,0,0,25,0
1847,25,17,0,0,25,0
1847,25,18,0,0,25,0
1847,25,19,1192.66,547.985,25,0
1847,25,20,0,0,25,0
1847,25,21,1192.56,568.483,25,0
1847,25,22,0,0,25,0
1847,25,23,0,0,25,0
1847,25,24,0,0,25,0
1848,25,0,0,0,25,0
1848,25,1,1036.48,718.673,25,0
1848,25,2,0,0,25,0
1848,25,3,0,0,25,0
1848,25,4,0,0,25,0
1848,25,5,1036.54,715.69,25,0
1848,25,6,1030.6,580.31,25,0
1848,25,7,1183.64,600.892,25,0
1848,25,8,1033.55,718.618,25,0
1848,25,9,1030.64,718.607,25,0
1848,25,10,1030.66,577.506,25,0
1848,25,11,1189.55,601.076,25,0
1848,25,12,1027.71,715.758,25,0
1848,25,13,1021.69,695.226,25,0
1848,25,14,0,0,25,0
1848,25,15,0,0,25,0
1848,25,16,0,0,25,0
1848,25,17,0,0,25,0
1848,25,18,0,0,25,0
1848,25,19,0,0,25,0
1848,25,20,0,0,25,0
1848,25,21,0,0,25,0
1848,25,22,1230.73,600.92,25,0
1848,25,23,0,0,25,0
1848,25,24,1213.23,598.036,25,0
1849,1,0,0,0,1,0
1849,1,1,0,0,1,0
1849,1,2,0,0,1,0
1849,1,3,0,0,1,0
1849,1,4,0,0,1,0
1849,1,5,0,0,1,0
1849,1,6,0,0,1,0
1849,1,7,0,0,1,0
1849,1,8,1027.7,718.697,1,0
1849,1,9,1027.72,712.752,1,0
1849,1,10,1024.9,577.414,1,0
1849,1,11,1163,630.312,1,0
1849,1,12,1018.9,724.51,1,0
1849,1,13,1024.86,583.307,1,0
1849,1,14,0,0,1,0
1849,1,15,0,0,1,0
1849,1,16,0,0,1,0
1849,1,17,0,0,1,0
1849,1,18,0,0,1,0
1849,1,19,0,0,1,0
1849,1,20,0,0,1,0
1849,1,21,0,0,1,0
1849,1,22,1218.96,651.054,1,0
1849,1,23,1213.04,656.825,1,0
1849,1,24,1169.03,630.313,1,0
1850,1,0,0,0,1,0
1850,1,1,0,0,1,0
1850,1,2,0,0,1,0
1850,1,3,0,0,1,0
1850,1,4,0,0,1,0
1850,1,5,0,0,1,0
1850,1,6,0,0,1,0
1850,1,7,0,0,1,0
1850,1,8,1004.19,698.106,1,0
1850,1,9,1012.94,695.192,1,0
1850,1,10,1004.24,580.385,1,0
1850,1,11,1142.6,618.494,1,0
1850,1,12,1001.15,703.982,1,0
1850,1,13,924.641,571.42,1,0
1850,1,14,833.402,509.637,1,0
1850,1,15,0,0,1,0
1850,1,16,0,0,1,0
1850,1,17,0,0,1,0
1850,1,18,0,0,1,0
1850,1,19,786.311,486.112,1,0
1850,1,20,786.298,494.94,1,0
1850,1,21,818.759,494.993,1,0
1850,1,22,1201.35,618.538,1,0
1850,1,23,1192.57,621.58,1,0
1850,1,24,1160.09,615.676,1,0
1851,1,0,0,0,1,0
1851,1,1,1033.57,727.51,1,0
1851,1,2,0,0,1,0
1851,1,3,0,0,1,0
1851,1,4,0,0,1,0
1851,1,5,0,0,1,0
1851,1,6,0,0,1,0
1851,1,7,0,0,1,0
1851,1,8,1021.75,715.672,1,0
1851,1,9,1021.78,709.795,1,0
1851,1,10,998.343,592.05,1,0
1851,1,11,1142.58,589.098,1,0
1851,1,12,0,0,1,0
1851,1,13,0,0,1,0
1851,1,14,0,0,1,0
1851,1,15,0,0,1,0
1851,1,16,0,0,1,0
1851,1,17,0,0,1,0
1851,1,18,0,0,1,0
1851,1,19,0,0,1,0
1851,1,20,0,0,1,0
1851,1,21,0,0,1,0
1851,1,22,1186.66,577.438,1,0
1851,1,23,1186.61,589.165,1,0
1851,1,24,1163.09,580.426,1,0
1852,92,0,0,0,92,0
1852,92,1,0,0,92,0
1852,92,2,0,0,92,0
1852,92,3,0,0,92,0
1852,92,4,0,0,92,0
1852,92,5,0,0,92,0
1852,92,6,0,0,92,0
1852,92,7,0,0,92,0
1852,92,8,0,0,92,0
1852,92,9,0,0,92,0
1852,92,10,0,0,92,0
1852,92,11,0,0,92,0
1852,92,12,986.469,715.674,92,0
1852,92,13,942.368,533.228,92,0
1852,92,14,862.903,436.046,92,0
1852,92,15,0,0,92,0
1852,92,16,0,0,92,0
1852,92,17,0,0,92,0
1852,92,18,0,0,92,0
1852,92,19,827.562,412.596,92,0
1852,92,20,824.651,421.42,92,0
1852,92,21,857.02,415.491,92,0
1852,92,22,0,0,92,0
1852,92,23,0,0,92,0
1852,92,24,0,0,92,0
1852,21,0,0,0,21,0
1852,21,1,0,0,21,0
1852,21,2,0,0,21,0
1852,21,3,0,0,21,0
1852,21,4,0,0,21,0
1852,21,5,0,0,21,0
1852,21,6,0,0,21,0
1852,21,7,0,0,21,0
1852,21,8,1001.19,721.638,21,0
1852,21,9,1001.22,718.659,21,0
1852,21,10,974.783,589.165,21,0
1852,21,11,1092.54,536.156,21,0
1852,21,12,0,0,21,0
1852,21,13,0,0,21,0
1852,21,14,0,0,21,0
1852,21,15,0,0,21,0
1852,21,16,0,0,21,0
1852,21,17,0,0,21,0
1852,21,18,0,0,21,0
1852,21,19,0,0,21,0
1852,21,20,0,0,21,0
1852,21,21,0,0,21,0
1852,21,22,1124.8,489.117,21,0
1852,21,23,1127.74,503.793,21,0
1852,21,24,1110.07,527.236,21,0
1853,44,0,0,0,44,0
1853,44,1,0,0,44,0
1853,44,2,0,0,44,0
1853,44,3,0,0,44,0
1853,44,4,0,0,44,0
1853,44,5,0,0,44,0
1853,44,6,0,0,44,0
1853,44,7,0,0,44,0
1853,44,8,0,0,44,0
1853,44,9,0,0,44,0
1853,44,10,0,0,44,0
1853,44,11,0,0,44,0
1853,44,12,965.903,730.412,44,0
1853,44,13,974.642,583.236,44,0
1853,44,14,1027.66,489.077,44,0
1853,44,15,0,0,44,0
1853,44,16,0,0,44,0
1853,44,17,0,0,44,0
1853,44,18,0,0,44,0
1853,44,19,1065.88,468.469,44,0
1853,44,20,1048.24,456.76,44,0
1853,44,21,1030.69,480.187,44,0
1853,44,22,0,0,44,0
1853,44,23,0,0,44,0
1853,44,24,0,0,44,0
1853,79,0,0,0,79,0
1853,79,1,0,0,79,0
1853,79,2,0,0,79,0
1853,79,3,0,0,79,0
1853,79,4,0,0,79,0
1853,79,5,0,0,79,0
1853,79,6,0,0,79,0
1853,79,7,0,0,79,0
1853,79,8,0,0,79,0
1853,79,9,0,0,79,0
1853,79,10,971.659,574.382,79,0
1853,79,11,915.901,415.502,79,0
1853,79,12,0,0,79,0
1853,79,13,0,0,79,0
1853,79,14,0,0,79,0
1853,79,15,0,0,79,0
1853,79,16,0,0,79,0
1853,79,17,0,0,79,0
1853,79,18,0,0,79,0
1853,79,19,0,0,79,0
1853,79,20,0,0,79,0
1853,79,21,0,0,79,0
1853,79,22,901.174,368.395,79,0
1853,79,23,898.195,377.215,79,0
1853,79,24,918.753,403.751,79,0
1854,93,0,1015.87,468.471,93,0
1854,93,1,977.758,486.247,93,0
1854,93,2,965.938,486.181,93,0
1854,93,3,954.102,444.886,93,0
1854,93,4,939.37,406.718,93,0
1854,93,5,995.35,494.953,93,0
1854,93,6,1015.88,462.622,93,0
1854,93,7,998.281,453.652,93,0
1854,93,8,971.773,598.094,93,0
1854,93,9,954.154,598.056,93,0
1854,93,10,951.251,712.766,93,0
1854,93,11,960.057,809.922,93,0
1854,93,12,980.631,600.807,93,0
1854,93,13,1001.09,689.242,93,0
1854,93,14,1001.21,718.62,93,0
1854,93,15,1004.23,459.68,93,0
1854,93,16,1018.77,459.787,93,0
1854,93,17,995.261,459.697,93,0
1854,93,18,0,0,93,0
1854,93,19,0,0,93,0
1854,93,20,0,0,93,0
1854,93,21,1001.21,721.59,93,0
1854,93,22,1007.09,836.297,93,0
1854,93,23,977.71,836.301,93,0
1854,93,24,962.98,821.651,93,0
1855,94,0,0,0,94,0
1855,94,1,0,0,94,0
1855,94,2,0,0,94,0
1855,94,3,0,0,94,0
1855,94,4,0,0,94,0
1855,94,5,0,0,94,0
1855,94,6,0,0,94,0
1855,94,7,0,0,94,0
1855,94,8,968.853,751.036,94,0
1855,94,9,995.274,748.087,94,0
1855,94,10,998.301,565.585,94,0
1855,94,11,1001.12,412.478,94,0
1855,94,12,942.364,736.316,94,0
1855,94,13,927.656,574.483,94,0
1855,94,14,927.47,447.878,94,0
1855,94,15,0,0,94,0
1855,94,16,0,0,94,0
1855,94,17,0,0,94,0
1855,94,18,0,0,94,0
1855,94,19,927.62,386.1,94,0
1855,94,20,918.774,391.923,94,0
1855,94,21,924.736,444.92,94,0
1855,94,22,989.436,344.875,94,0
1855,94,23,992.362,356.589,94,0
1855,94,24,1004.09,406.587,94,0
1856,92,0,0,0,92,0
1856,92,1,0,0,92,0
1856,92,2,0,0,92,0
1856,92,3,0,0,92,0
1856,92,4,0,0,92,0
1856,92,5,0,0,92,0
1856,92,6,0,0,92,0
1856,92,7,0,0,92,0
1856,92,8,927.644,733.399,92,0
1856,92,9,933.484,730.447,92,0
1856,92,10,998.205,668.724,92,0
1856,92,11,0,0,92,0
1856,92,12,924.629,739.206,92,0
1856,92,13,901.157,583.227,92,0
1856,92,14,854.084,456.785,92,0
1856,92,15,0,0,92,0
1856,92,16,0,0,92,0
1856,92,17,0,0,92,0
1856,92,18,0,0,92,0
1856,92,19,0,0,92,0
1856,92,20,0,0,92,0
1856,92,21,856.875,442.016,92,0
1856,92,22,0,0,92,0
1856,92,23,0,0,92,0
1856,92,24,0,0,92,0
1857,92,0,0,0,92,0
1857,92,1,954.193,748.135,92,0
1857,92,2,0,0,92,0
1857,92,3,0,0,92,0
1857,92,4,0,0,92,0
1857,92,5,954.14,748.113,92,0
1857,92,6,0,0,92,0
1857,92,7,0,0,92,0
1857,92,8,939.43,727.506,92,0
1857,92,9,0,0,92,0
1857,92,10,0,0,92,0
1857,92,11,0,0,92,0
1857,92,12,933.479,727.512,92,0
1857,92,13,883.36,586.217,92,0
1857,92,14,815.811,459.639,92,0
1857,92,15,0,0,92,0
1857,92,16,0,0,92,0
1857,92,17,0,0,92,0
1857,92,18,0,0,92,0
1857,92,19,801.034,389.098,92,0
1857,92,20,795.208,397.859,92,0
1857,92,21,812.947,450.807,92,0
1857,92,22,0,0,92,0
1857,92,23,0,0,92,0
1857,92,24,0,0,92,0
1858,92,0,0,0,92,0
1858,92,1,0,0,92,0
1858,92,2,0,0,92,0
1858,92,3,0,0,92,0
1858,92,4,0,0,92,0
1858,92,5,0,0,92,0
1858,92,6,0,0,92,0
1858,92,7,0,0,92,0
1858,92,8,921.761,733.388,92,0
1858,92,9,915.884,733.369,92,0
1858,92,10,860.048,618.491,92,0
1858,92,11,777.551,480.157,92,0
1858,92,12,909.992,736.299,92,0
1858,92,13,854.024,589.114,92,0
1858,92,14,783.308,477.305,92,0
1858,92,15,0,0,92,0
1858,92,16,0,0,92,0
1858,92,17,0,0,92,0
1858,92,18,0,0,92,0
1858,92,19,751.069,418.412,92,0
1858,92,20,751.001,430.148,92,0
1858,92,21,774.577,459.69,92,0
1858,92,22,756.87,415.512,92,0
1858,92,23,0,0,92,0
1858,92,24,765.801,444.977,92,0
1858,92,0,0,0,92,0
1858,92,1,957.072,736.285,92,0
1858,92,2,998.304,698.026,92,0
1858,92,3,0,0,92,0
1858,92,4,0,0,92,0
1858,92,5,927.621,753.966,92,0
1858,92,6,0,0,92,0
1858,92,7,0,0,92,0
1858,92,8,974.698,692.188,92,0
1858,92,9,986.498,677.444,92,0
1858,92,10,1021.85,627.464,92,0
1858,92,11,1104.2,533.207,92,0
1858,92,12,0,0,92,0
1858,92,13,0,0,92,0
1858,92,14,0,0,92,0
1858,92,15,0,0,92,0
1858,92,16,0,0,92,0
1858,92,17,0,0,92,0
1858,92,18,0,0,92,0
1858,92,19,0,0,92,0
1858,92,20,0,0,92,0
1858,92,21,0,0,92,0
1858,92,22,1130.73,474.379,92,0
1858,92,23,1136.57,483.219,92,0
1858,92,24,1115.98,527.29,92,0
1859,0,0,0,0,0,1
1859,0,1,910.048,739.31,0,1
1859,0,2,0,0,0,1
1859,0,3,0,0,0,1
1859,0,4,0,0,0,1
1859,0,5,883.576,718.607,0,1
1859,0,6,0,0,0,1
1859,0,7,0,0,0,1
1859,0,8,954.094,695.144,0,1
1859,0,9,957.027,695.098,0,1
1859,0,10,1015.95,648.048,0,1
1859,0,11,1104.24,583.219,0,1
1859,0,12,0,0,0,1
1859,0,13,0,0,0,1
1859,0,14,0,0,0,1
1859,0,15,0,0,0,1
1859,0,16,0,0,0,1
1859,0,17,0,0,0,1
1859,0,18,0,0,0,1
1859,0,19,0,0,0,1
1859,0,20,0,0,0,1
1859,0,21,0,0,0,1
1859,0,22,1139.58,533.296,0,1
1859,0,23,1139.59,550.841,0,1
1859,0,24,1116.03,574.319,0,1
1860,0,0,0,0,0,1
1860,0,1,0,0,0,1
1860,0,2,0,0,0,1
1860,0,3,0,0,0,1
1860,0,4,0,0,0,1
1860,0,5,0,0,0,1
1860,0,6,0,0,0,1
1860,0,7,0,0,0,1
1860,0,8,0,0,0,1
1860,0,9,962.924,706.85,0,1
1860,0,10,1007.11,650.928,0,1
1860,0,11,1095.45,600.899,0,1
1860,0,12,0,0,0,1
1860,0,13,0,0,0,1
1860,0,14,0,0,0,1
1860,0,15,0,0,0,1
1860,0,16,0,0,0,1
1860,0,17,0,0,0,1
1860,0,18,0,0,0,1
1860,0,19,0,0,0,1
1860,0,20,0,0,0,1
1860,0,21,0,0,0,1
1860,0,22,1139.42,547.927,0,1
1860,0,23,1139.46,556.766,0,1
1860,0,24,1113.07,595.015,0,1
1860,92,0,0,0,92,0
1860,92,1,0,0,92,0
1860,92,2,0,0,92,0
1860,92,3,0,0,92,0
1860,92,4,0,0,92,0
1860,92,5,0,0,92,0
1860,92,6,0,0,92,0
1860,92,7,0,0,92,0
1860,92,8,0,0,92,0
1860,92,9,0,0,92,0
1860,92,10,0,0,92,0
1860,92,11,0,0,92,0
1860,92,12,930.551,736.259,92,0
1860,92,13,854.028,609.715,92,0
1860,92,14,783.409,483.245,92,0
1860,92,15,0,0,92,0
1860,92,16,0,0,92,0
1860,92,17,0,0,92,0
1860,92,18,0,0,92,0
1860,92,19,756.951,436.027,92,0
1860,92,20,756.919,439.112,92,0
1860,92,21,780.502,471.422,92,0
1860,92,22,0,0,92,0
1860,92,23,0,0,92,0
1860,92,24,0,0,92,0
1861,92,0,0,0,92,0
1861,92,1,948.209,745.185,92,0
1861,92,2,974.804,701.04,92,0
1861,92,3,0,0,92,0
1861,92,4,0,0,92,0
1861,92,5,901.122,759.835,92,0
1861,92,6,0,0,92,0
1861,92,7,0,0,92,0
1861,92,8,909.939,736.317,92,0
1861,92,9,933.516,715.721,92,0
1861,92,10,998.18,665.694,92,0
1861,92,11,1071.82,615.643,92,0
1861,92,12,895.229,742.166,92,0
1861,92,13,860.032,603.897,92,0
1861,92,14,809.881,483.194,92,0
1861,92,15,0,0,92,0
1861,92,16,0,0,92,0
1861,92,17,0,0,92,0
1861,92,18,0,0,92,0
1861,92,19,789.371,427.294,92,0
1861,92,20,789.262,433.142,92,0
1861,92,21,809.957,474.346,92,0
1861,92,22,1101.31,568.503,92,0
1861,92,23,1101.32,577.367,92,0
1861,92,24,1080.66,606.798,92,0
1862,92,0,0,0,92,0
1862,92,1,930.49,751.009,92,0
1862,92,2,957.077,739.218,92,0
1862,92,3,974.772,680.415,92,0
1862,92,4,0,0,92,0
1862,92,5,927.627,765.73,92,0
1862,92,6,0,0,92,0
1862,92,7,0,0,92,0
1862,92,8,892.339,721.578,92,0
1862,92,9,895.257,718.623,92,0
1862,92,10,974.818,671.513,92,0
1862,92,11,1039.45,621.466,92,0
1862,92,12,0,0,92,0
1862,92,13,0,0,92,0
1862,92,14,0,0,92,0
1862,92,15,0,0,92,0
1862,92,16,0,0,92,0
1862,92,17,0,0,92,0
1862,92,18,0,0,92,0
1862,92,19,0,0,92,0
1862,92,20,0,0,92,0
1862,92,21,0,0,92,0
1862,92,22,1066,574.363,92,0
1862,92,23,1068.84,580.368,92,0
1862,92,24,1045.42,609.742,92,0
1863,92,0,0,0,92,0
1863,92,1,0,0,92,0
1863,92,2,0,0,92,0
1863,92,3,0,0,92,0
1863,92,4,0,0,92,0
1863,92,5,0,0,92,0
1863,92,6,0,0,92,0
1863,92,7,0,0,92,0
1863,92,8,0,0,92,0
1863,92,9,951.127,742.154,92,0
1863,92,10,974.6,683.338,92,0
1863,92,11,1021.7,621.485,92,0
1863,92,12,0,0,92,0
1863,92,13,0,0,92,0
1863,92,14,0,0,92,0
1863,92,15,0,0,92,0
1863,92,16,0,0,92,0
1863,92,17,0,0,92,0
1863,92,18,0,0,92,0
1863,92,19,0,0,92,0
1863,92,20,0,0,92,0
1863,92,21,0,0,92,0
1863,92,22,1045.32,574.421,92,0
1863,92,23,1045.42,580.388,92,0
1863,92,24,1024.68,606.782,92,0
1863,71,0,0,0,71,0
1863,71,1,0,0,71,0
1863,71,2,0,0,71,0
1863,71,3,0,0,71,0
1863,71,4,0,0,71,0
1863,71,5,0,0,71,0
1863,71,6,0,0,71,0
1863,71,7,0,0,71,0
1863,71,8,0,0,71,0
1863,71,9,0,0,71,0
1863,71,10,0,0,71,0
1863,71,11,0,0,71,0
1863,71,12,880.526,724.552,71,0
1863,71,13,883.375,577.364,71,0
1863,71,14,862.908,474.381,71,0
1863,71,15,0,0,71,0
1863,71,16,0,0,71,0
1863,71,17,0,0,71,0
1863,71,18,0,0,71,0
1863,71,19,859.934,415.505,71,0
1863,71,20,856.895,424.329,71,0
1863,71,21,865.778,465.502,71,0
1863,71,22,0,0,71,0
1863,71,23,0,0,71,0
1863,71,24,0,0,71,0
1864,71,0,0,0,71,0
1864,71,1,0,0,71,0
1864,71,2,0,0,71,0
